"","SessionName","Trap","StartDate","Operation","Speed","SillDepth","DepthUnits","TagTemp","SessionNote"
"249","DAV11209.MC2","MARTR2",2011-07-28 08:55:00,"1.0",6,110,NA,7,"CY11492"
"250","DAV11210.MC2","MARTR2",2011-07-29 08:56:00,"1.0",6,110,NA,7,NA
"251","DAV11211.MC2","MARTR2",2011-07-30 08:46:00,"1.0",6,111,NA,7,NA
"252","DAV11212.MC2","MARTR2",2011-07-31 08:59:00,"1.0",6,111,NA,9,NA
"253","DAV11213.MC2","MARTR2",2011-08-01 09:02:00,"1.0",5,111,NA,10,NA
"254","DAV11214.MC2","MARTR2",2011-08-02 09:20:00,"1.0",5,111,NA,8,NA
"255","DAV11215.MC2","MARTR2",2011-08-03 09:08:00,"1.0",5,111,NA,8,NA
"256","DAV11216.MC2","MARTR2",2011-08-04 09:17:00,"1.0",4,112,NA,8,NA
"257","DAV11217.MC2","MARTR2",2011-08-05 09:41:00,"1.0",4,112,NA,8,"CY11493; Moved trap upstream."
"258","DAV11218.MC2","MARTR2",2011-08-06 09:14:00,"1.0",4,112,NA,7,NA
"259","DAV11219.MC2","MARTR2",2011-08-07 08:32:00,"1.0",4,112,NA,8,NA
"260","DAV11220.MC2","MARTR2",2011-08-08 08:49:00,"1.0",4,113,NA,7,NA
"261","DAV11221.MC2","MARTR2",2011-08-09 09:26:00,"1.0",4,113,NA,9,NA
"262","DAV11222.MC2","MARTR2",2011-08-10 08:49:00,"1.0",4,113,NA,7,"Moved trap upstream and over."
"263","DAV11223.MC2","MARTR2",2011-08-11 08:20:00,"1.0",6,113,NA,6.5,"CY11494"
"264","DAV11224.MC2","MARTR2",2011-08-12 09:03:00,"1.0",8,113,NA,6,NA
"265","DAV11225.MC2","MARTR2",2011-08-13 09:22:00,"1.0",8,113.5,NA,7,NA
"266","DAV11226.MC2","MARTR2",2011-08-14 09:34:00,"1.0",8,114,NA,8,NA
"267","DAV11227.MC2","MARTR2",2011-08-15 08:33:00,"1.0",8,114,NA,7,NA
"268","DAV11228.MC2","MARTR2",2011-08-16 08:28:00,"1.0",7,114,NA,6,NA
"269","DAV11229.MC2","MARTR2",2011-08-17 08:19:00,"1.0",7,114,NA,6,"CY11861"
"270","DAV11230.MC2","MARTR2",2011-08-18 08:45:00,"1.0",6,114,NA,7,"CY11862"
"271","DAV11231.MC2","MARTR2",2011-08-19 09:36:00,"1.0",7,114,NA,7,"CY11863"
"272","DAV11232.MC2","MARTR2",2011-08-20 09:44:00,"1.0",7,114,NA,7,"CY11864"
"273","DAV11233.MC2","MARTR2",2011-08-21 08:50:00,"1.0",7,114,NA,7.5,"CY11868"
"274","DAV11234.MC2","MARTR2",2011-08-22 08:05:00,"1.0",7,114,NA,7,"CY11866"
"275","DAV11235.MC2","MARTR2",2011-08-23 08:10:00,"1.0",6,114,NA,7,"CY11865"
"276","DAV11236.MC2","MARTR2",2011-08-24 07:58:00,"1.0",6,114,NA,7,"CY11867"
"277","DAV11237.MC2","MARTR2",2011-08-25 07:58:00,"1.0",6,115,NA,10,"CY11869"
"278","DAV11238.MC2","MARTR2",2011-08-26 08:32:00,"1.0",6,116,NA,8,"New tag vial # CY11871"
"279","DAV11239.MC2","MARTR2",2011-08-27 09:44:00,"1.0",6,116,NA,9,"New tag vial #CY11872"
"280","DAV11240.MC2","MARTR2",2011-08-28 09:09:00,"1.0",6,116,NA,8,"New tag vial #CY11870.  Cleaned trap"
"281","DAV11241.MC2","MARTR2",2011-08-29 09:43:00,"1.0",6,116,NA,8,"New tag vial #CY11873"
"282","DAV11242.MC2","MARTR2",2011-08-30 08:54:00,"1.0",6,116,NA,7,"CY11874"
"283","DAV11243.MC2","MARTR2",2011-08-31 09:20:00,"1.0",6,116,NA,7,"CY11875"
"284","DAV11244.MC2","MARTR2",2011-09-01 08:12:00,"1.0",6,116,NA,5,"CY11876"
"285","DAV11245.MC2","MARTR2",2011-09-02 07:54:00,"1.0",6,116,NA,5,"CY11877"
"286","DAV11246.MC2","MARTR2",2011-09-03 08:15:00,"1.0",6,116,NA,5,"CY11878"
"287","DAV11247.MC2","MARTR2",2011-09-04 08:28:00,"1.0",6,116,NA,5,"CY11879"
"288","DAV11248.MC2","MARTR2",2011-09-05 08:21:00,"1.0",6,116,NA,5,"CY11300"
"289","DAV11249.MC2","MARTR2",2011-09-06 08:18:00,"1.0",6,116,NA,6,"CY11301"
"290","DAV11250.MC2","MARTR2",2011-09-07 08:13:00,"1.0",6,116,NA,6,"CY11302"
"291","DAV11251.MC2","MARTR2",2011-09-08 08:05:00,"1.0",6,117,NA,6,"CY11303"
"292","DAV11252.MC2","MARTR2",2011-09-09 10:29:00,"1.0",6,114,NA,7,"Changed tire."
"293","DAV11253.MC2","MARTR2",2011-09-10 09:27:00,"1.0",6,114,NA,7,"CY11325"
"294","DAV11254.MC2","MARTR2",2011-09-11 09:00:00,"1.0",6,114,NA,6,NA
"295","DAV11255.MC2","MARTR2",2011-09-12 09:27:00,"1.0",6,114,NA,7,NA
"296","DAV11256.MC2","MARTR2",2011-09-13 10:08:00,"1.0",6,114,NA,8.5,NA
"297","DAV11257.MC2","MARTR2",2011-09-14 09:07:00,"1.0",5,114,NA,7,NA
"298","DAV11258.MC2","MARTR2",2011-09-15 09:13:00,"1.0",5,114,NA,6,"CY11324"
"299","DAV11259.MC2","MARTR2",2011-09-16 09:15:00,"1.0",6,112,NA,8,"CY11323"
"300","DAV11260.MC2","MARTR2",2011-09-17 12:07:00,"1.0",6,112,NA,7.5,"CY11320"
"301","DAV11261.MC2","MARTR2",2011-09-18 09:48:00,"1.0",5,114,NA,6,"CY11322"
"302","DAV11262.MC2","MARTR2",2011-09-19 10:02:00,"1.0",5,114,NA,6,"CY11321"
"303","DAV11263.MC2","MARTR2",2011-09-20 10:08:00,"1.0",5,114,NA,5,"CY10241"
"304","DAV11264.MC2","MARTR2",2011-09-21 09:53:00,"1.0",5,114,NA,5,NA
"305","DAV11265.MC2","MARTR2",2011-09-22 09:58:00,"1.0",5,114,NA,3,"CY10242; Raised cone on trap, not fishing due to exceeded take."
"306","DAV11266.MC2","MARTR2",2011-09-23 09:00:00,"0.0",0,114,NA,5,"Cone was raised due to exceeded take, but we''re back in business."
"307","DAV11267.MC2","MARTR2",2011-09-24 11:07:00,"0.5",5,114,NA,6.5,NA
"308","DAV11268.MC2","MARTR2",2011-09-25 09:41:00,"1.0",5,9.6,NA,4,NA
"309","DAV11269.MC2","MARTR2",2011-09-26 10:12:00,"1.0",5,9.6,NA,5,"Cone pulled at 1700 due to exceeded take."
"310","DAV11270.MC2","MARTR2",2011-09-27 08:50:00,"0.0",NA,114,NA,5,"TRAP PULLED DUE TO EXCEEDING TAKE"
"311","DAV11271.MC2","MARTR2",2011-09-28 10:00:00,"0.0",0,115,NA,6,"Trap parked due to exceeded take."
"312","DAV11272.MC2","MARTR2",2011-09-29 09:30:00,"0.0",0,115,NA,4,"Trap parked due to exceeded take. Cone lowered at 1615- back in business!"
"313","DAV11273.MC2","MARTR2",2011-09-30 08:58:00,"1.0",4,115,NA,5,NA
"314","DAV11274.MC2","MARTR2",2011-10-01 09:10:00,"1.0",4,115,NA,5,NA
"315","DAV11275.MC2","MARTR2",2011-10-02 09:57:00,"1.0",4,116,NA,6,"CY10243"
"316","DAV11276.MC2","MARTR2",2011-10-03 09:33:00,"1.0",5,116,NA,5,NA
"317","DAV11277.MC2","MARTR2",2011-10-04 10:13:00,"1.0",4,115,NA,7,NA
"318","DAV11278.MC2","MARTR2",2011-10-05 09:33:00,"1.0",6,114,NA,5,NA
"319","DAV11279.MC2","MARTR2",2011-10-06 10:18:00,"1.0",7,114,NA,4,"CY10244"
"320","DAV11280.MC2","MARTR2",2011-10-07 09:33:00,"1.0",6,115,NA,5,NA
"321","DAV11281.MC2","MARTR2",2011-10-08 10:06:00,"1.0",7,115,NA,5,NA
"322","DAV11282.MC2","MARTR2",2011-10-09 11:00:00,"1.0",6,116,NA,4,NA
"323","DAV11283.MC2","MARTR2",2011-10-10 09:46:00,"1.0",5,116,NA,4,NA
"324","DAV11284.MC2","MARTR2",2011-10-11 10:54:00,"1.0",6,112,NA,4.5,"CY10245"
"325","DAV11285.MC2","MARTR2",2011-10-12 10:16:00,"1.0",6,114,NA,3,NA
"326","DAV11286.MC2","MARTR2",2011-10-13 09:53:00,"1.0",6,115,NA,3,NA
"327","DAV11287.MC2","MARTR2",2011-10-14 10:17:00,"1.0",6,116,NA,5,NA
"328","DAV11288.MC2","MARTR2",2011-10-15 09:57:00,"1.0",6,116,NA,5,NA
"329","DAV11289.MC2","MARTR2",2011-10-16 09:33:00,"1.0",6,116,NA,5,"CY10246"
"330","DAV11290.MC2","MARTR2",2011-10-17 10:21:00,"1.0",7,116,NA,3,NA
"331","DAV11291.MC2","MARTR2",2011-10-18 09:53:00,"1.0",6,116,NA,1.5,NA
"332","DAV11292.MC2","MARTR2",2011-10-19 10:53:00,"1.0",6,116,NA,2,NA
"333","DAV11293.MC2","MARTR2",2011-10-20 10:27:00,"1.0",6,116,NA,2,NA
"334","DAV11294.MC2","MARTR2",2011-10-21 10:13:00,"1.0",6,116,NA,2.5,"CY10247"
"335","DAV11295.MC2","MARTR2",2011-10-22 11:05:00,"1.0",6,116,NA,3,NA
"336","DAV11296.MC2","MARTR2",2011-10-23 10:46:00,"1.0",5,116,NA,3,NA
"337","DAV11297.MC2","MARTR2",2011-10-24 10:36:00,"1.0",6,116,NA,3,NA
"338","DAV11298.MC2","MARTR2",2011-10-25 11:07:00,"1.0",5,116,NA,0,NA
"339","DAV11299.MC2","MARTR2",2011-10-26 10:03:00,"0.5",0,116,NA,0,"Trap frozen; CY10248"
"340","DAV11300.MC2","MARTR2",2011-10-27 10:36:00,"1.0",4,116,NA,0,NA
"341","DAV11301.MC2","MARTR2",2011-10-28 11:05:00,"0.5",0,117,NA,0,"Trap frozen."
"342","DAV11302.MC2","MARTR2",2011-10-29 11:09:00,"1.0",4,117,NA,3.5,NA
"343","DAV11303.MC2","MARTR2",2011-10-30 10:33:00,"1.0",2,117,NA,0.5,NA
"344","DAV11304.MC2","MARTR2",2011-10-31 09:41:00,"1.0",5,117,NA,4,"CY10249"
"345","DAV11305.MC2","MARTR2",2011-11-01 10:08:00,"1.0",4,117,NA,1,NA
"346","DAV11306.MC2","MARTR2",2011-11-02 10:41:00,"0.5",0,117,NA,0,"Last day of trapping. Trap frozen"
"347","DAV12080.MC2","MARTR2",2012-03-20 10:33:00,"0.5",0,NA,NA,0,"Trap frozen"
"348","DAV12081.MC2","MARTR2",2012-03-21 11:29:00,"0.5",0,NA,NA,2,"Trap frozen"
"349","DAV12082.MC2","MARTR2",2012-03-22 11:05:00,"1.0",2,NA,NA,2,NA
"350","DAV12083.MC2","MARTR2",2012-03-23 10:55:00,"1.0",2,NA,NA,2,NA
"351","DAV12084.MC2","MARTR2",2012-03-24 09:44:00,"1.0",2,134,NA,0,NA
"352","DAV12085.MC2","MARTR2",2012-03-25 10:07:00,"1.0",2,135,NA,1,"clear and cold"
"353","DAV12086.MC2","MARTR2",2012-03-26 09:37:00,"1.0",4,139,NA,1,"Let air out of tire to reduce tire to cone friction resulting in increase RPM speed."
"354","DAV12087.MC2","MARTR2",2012-03-27 10:13:00,"1.0",4,135,NA,1,NA
"355","DAV12088.MC2","MARTR2",2012-03-28 11:49:00,"1.0",4,130,NA,1.5,NA
"356","DAV12089.MC2","MARTR2",2012-03-29 11:12:00,"1.0",3,130,NA,0,NA
"357","DAV12090.MC2","MARTR2",2012-03-30 11:21:00,"1.0",4,130,NA,1,NA
"358","DAV12091.MC2","MARTR2",2012-03-31 10:58:00,"1.0",6,127,NA,2,NA
"359","DAV12092.MC2","MARTR2",2012-04-01 11:24:00,"1.0",6,126,NA,1.5,"cz46241"
"360","DAV12093.MC2","MARTR2",2012-04-02 11:39:00,"0.5",0,128,NA,0,"Trap frozen"
"361","DAV12094.MC2","MARTR2",2012-04-03 11:01:00,"0.5",0,129,NA,1,"Trap frozen"
"362","DAV12095.MC2","MARTR2",2012-04-04 10:56:00,"1.0",4,129,NA,1,NA
"363","DAV12096.MC2","MARTR2",2012-04-05 10:40:00,"0.5",0,129,NA,0,"Trap frozen"
"364","DAV12097.MC2","MARTR2",2012-04-06 10:13:00,"1.0",4,130,NA,0,NA
"365","DAV12098.MC2","MARTR2",2012-04-07 10:50:00,"1.0",0,128,NA,0,"TRAP WAS FROZEN:   CONE WAS NOT SPINNING"
"366","DAV12099.MC2","MARTR2",2012-04-08 10:37:00,"1.0",4,126,NA,1,NA
"367","DAV12100.MC2","MARTR2",2012-04-09 09:34:00,"1.0",4,127,NA,0.5,NA
"368","DAV12101.MC2","MARTR2",2012-04-10 09:03:00,"1.0",4,126,NA,0,"BBY TODAY"
"369","DAV12102.MC2","MARTR2",2012-04-11 10:25:00,"1.0",5,126,NA,2,NA
"370","DAV12103.MC2","MARTR2",2012-04-12 10:34:00,"1.0",6,125,NA,1.5,"CZ46242"
"371","DAV12104.MC2","MARTR2",2012-04-13 10:28:00,"1.0",6,125,NA,2,NA
"372","DAV12105.MC2","MARTR2",2012-04-14 10:24:00,"1.0",5,126,NA,1.5,NA
"373","DAV12106.MC2","MARTR2",2012-04-15 10:24:00,"1.0",5,126,NA,1,NA
"374","DAV12107.MC2","MARTR2",2012-04-16 10:23:00,"1.0",6,125,NA,1.5,NA
"375","DAV12108.MC2","MARTR2",2012-04-17 10:36:00,"1.0",6,124,NA,2,"cz46243"
"376","DAV12109.MC2","MARTR2",2012-04-18 10:32:00,"1.0",7,122,NA,2,NA
"377","DAV12110.MC2","MARTR2",2012-04-19 09:17:00,"1.0",6,121,NA,1.5,NA
"378","DAV12111.MC2","MARTR2",2012-04-20 09:43:00,"1.0",7,119,NA,2,"BBY TODAY"
"379","DAV12112.MC2","MARTR2",2012-04-21 09:55:00,"1.0",8,114,NA,3,"NEW VILE CZ46244    MOVED TRAP OVER 2 FT CLOSER TO NEAR BANK FOR TOMORROW''S BOATERS"
"380","DAV12113.MC2","MARTR2",2012-04-22 09:22:00,"1.0",8,112,NA,1.5,"NEW VILE # CZ46245"
"381","DAV12114.MC2","MARTR2",2012-04-23 10:03:00,"1.0",11,108,NA,3.5,"MOVED TRAP BACK 12 - 15FT AND 2 FT CLOSER TO NEAR BANK FOR HIGH WATER."
"382","DAV12115.MC2","MARTR2",2012-04-24 10:31:00,"1.0",10,106,NA,2.5,"CZ46246      MOVED TRAP OVER 2 FT CLOSER TO BANK TO ""EDDIE"" DUE TO RISING WATER LEVEL. NEW RPM- 2.75"
"383","DAV12116.MC2","MARTR2",2012-04-25 13:03:00,"0.5",0,102,NA,4,"Trap sunk- caught a log."
"384","DAV12117.MC2","MARTR2",2012-04-26 10:43:00,"1.0",12,99,NA,2,"Moved trap closer to bank."
"385","DAV12118.MC2","MARTR2",2012-04-27 11:26:00,"1.0",6,99,NA,1,"Trap fishing approx. 1ft from bank."
"386","DAV12119.MC2","MARTR2",2012-04-28 09:26:00,"1.0",2,105,NA,0,NA
"387","DAV12120.MC2","MARTR2",2012-04-29 09:32:00,"1.0",1,111,NA,2,"Moved trap approx. 5ft towards thalwag."
"388","DAV12121.MC2","MARTR2",2012-04-30 10:23:00,"1.0",4,111,NA,2,NA
"389","DAV12122.MC2","MARTR2",2012-05-01 10:11:00,"1.0",4,111,NA,2,NA
"390","DAV12123.MC2","MARTR2",2012-05-02 11:02:00,"1.0",4,112,NA,2.5,NA
"391","DAV12124.MC2","MARTR2",2012-05-03 10:36:00,"1.0",4,113,NA,2,NA
"392","DAV12125.MC2","MARTR2",2012-05-04 10:29:00,"1.0",2,114,NA,2.5,NA
"393","DAV12126.MC2","MARTR2",2012-05-05 09:34:00,"1.0",3,114,NA,1,NA
"394","DAV12127.MC2","MARTR2",2012-05-06 11:43:00,"1.0",3,117,NA,3,"Moved trap toward thalway, fishing approx. 10ft from bank."
"395","DAV12128.MC2","MARTR2",2012-05-07 08:59:00,"1.0",9,115,NA,1,"CZ46247"
"396","DAV12129.MC2","MARTR2",2012-05-08 09:40:00,"1.0",10,113,NA,2,NA
"397","DAV12130.MC2","MARTR2",2012-05-09 09:47:00,"1.0",11,109,NA,3,"MOVED TRAP IN 1.5FT DUE TO RISING WATER"
"398","DAV12131.MC2","MARTR2",2012-05-10 07:43:00,"1.0",10,105,NA,2,"MOVED TRAP 1FT CLOSER TO NEAR BANK"
"399","DAV12132.MC2","MARTR2",2012-05-11 10:41:00,"1.0",8,105,NA,2,NA
"400","DAV12133.MC2","MARTR2",2012-05-12 10:41:00,"1.0",9,105,NA,3,NA
"401","DAV12134.MC2","MARTR2",2012-05-13 10:43:00,"1.0",9,105,NA,3,NA
"402","DAV12135.MC2","MARTR2",2012-05-14 10:20:00,"1.0",10,104,NA,3.5,"Moved trap approx. 1ft closer to bank."
"403","DAV12136.MC2","MARTR2",2012-05-15 10:10:00,"1.0",11,100,NA,4,"Moved trap approx. 2ft closer to bank; trap box full of debris."
"404","DAV12137.MC2","MARTR2",2012-05-16 09:38:00,"1.0",10,97,NA,3,"Trap box full of debris; fishing trap next to bank"
"405","DAV12138.MC2","MARTR2",2012-05-17 09:26:00,"1.0",10,94,NA,3,"TRAP FULL OF DEBRIS"
"406","DAV12139.MC2","MARTR2",2012-05-18 10:09:00,"1.0",9,95,NA,4,NA
"407","DAV12140.MC2","MARTR2",2012-05-19 09:27:00,"0.5",NA,97,NA,3,"CONE WAS STOPPED DUE TO A LOG INSIDE.  REMOVED LOG AND CONE IS NOW BACK FISHING"
"408","DAV12141.MC2","MARTR2",2012-05-20 09:03:00,"1.0",7,98,NA,3.5,"BBY TODAY:  REPLACED TIRE ON CONE TODAY"
"409","DAV12142.MC2","MARTR2",2012-05-21 09:00:00,"1.0",6,99,NA,3.5,"MOVED TRAP OUT 1-2FT AWAY FROM NEAR BANK"
"410","DAV12143.MC2","MARTR2",2012-05-22 10:00:00,"1.0",11,94,NA,5,"Trap fishing next to bank."
"411","DAV12144.MC2","MARTR2",2012-05-23 09:07:00,"1.0",8,95,NA,3,NA
"412","DAV12145.MC2","MARTR2",2012-05-24 09:59:00,"1.0",6,100,NA,3.5,"Trap fishing approx. 3ft from bank."
"413","DAV12146.MC2","MARTR2",2012-05-25 10:03:00,"1.0",5,103,NA,3,"Moved trap approx. 2ft closer to thalwag."
"414","DAV12147.MC2","MARTR2",2012-05-26 09:48:00,"1.0",5,105,NA,3,"Moved trap approx. 3ft closer to thalwag."
"415","DAV12148.MC2","MARTR2",2012-05-27 10:06:00,"1.0",8,108,NA,3,NA
"416","DAV12149.MC2","MARTR2",2012-05-28 09:37:00,"1.0",8,111,NA,3,NA
"417","DAV12150.MC2","MARTR2",2012-05-29 09:47:00,"1.0",8,112,NA,4,"CZ46248"
"418","DAV12151.MC2","MARTR2",2012-05-30 10:01:00,"1.0",2,112,NA,5,"Trap drifted toward bank."
"419","DAV12152.MC2","MARTR2",2012-05-31 08:19:00,"1.0",8,112,NA,3.5,"Moved trap approx. 2ft toward thalwag."
"420","DAV12153.MC2","MARTR2",2012-06-01 10:24:00,"1.0",11,112,NA,6,"BBY TODAY"
"421","DAV12154.MC2","MARTR2",2012-06-02 09:41:00,"1.0",13,106,NA,5,"OVERNIGHT RAIN.  OVERCAST AND RAIN.    MOVED TRAP IN 2FT TO NEAR BANK, NEW RPM-10.5"
"422","DAV12155.MC2","MARTR2",2012-06-03 09:11:00,"0.5",NA,102,NA,6,"LOG JAMMED IN CONE- CONE STOPPED (REMOVED)    MOVED TRAP 2FT TO NEAR BANK."
"423","DAV12156.MC2","MARTR2",2012-06-04 09:27:00,"1.0",10,99,NA,6,"MOVED TRAP IN TO NEAR BANK 1FT."
"424","DAV12157.MC2","MARTR2",2012-06-05 10:47:00,"1.0",11,94,NA,5,"Trap fishing next to bank."
"425","DAV12158.MC2","MARTR2",2012-06-06 09:35:00,"1.0",7,99,NA,3.5,NA
"426","DAV12159.MC2","MARTR2",2012-06-07 09:38:00,"1.0",4,104,NA,4,"Moved trap approx. 2ft from bank."
"427","DAV12160.MC2","MARTR2",2012-06-08 09:39:00,"1.0",3,106,NA,5,"Trap fishing approx. 6ft from bank."
"428","DAV12161.MC2","MARTR2",2012-06-09 09:42:00,"1.0",3,107,NA,3.5,"Trap drifted toward bank."
"429","DAV12162.MC2","MARTR2",2012-06-10 09:37:00,"1.0",4,110,NA,4,NA
"430","DAV12163.MC2","MARTR2",2012-06-11 09:57:00,"1.0",3,112,NA,4.5,"Trap fishing approx. 15ft from bank."
"431","DAV12164.MC2","MARTR2",2012-06-12 09:48:00,"1.0",9,113,NA,5,NA
"432","DAV12165.MC2","MARTR2",2012-06-13 09:34:00,"1.0",10,113,NA,6,"Big frog in trap box."
"433","DAV12166.MC2","MARTR2",2012-06-14 10:03:00,"1.0",10,113,NA,6,NA
"434","DAV12167.MC2","MARTR2",2012-06-15 10:13:00,"1.0",10,112,NA,6.5,NA
"435","DAV12168.MC2","MARTR2",2012-06-16 09:53:00,"1.0",10,111,NA,5.5,NA
"436","DAV12169.MC2","MARTR2",2012-06-17 10:06:00,"1.0",10,111,NA,6,"BBY TODAY"
"437","DAV12170.MC2","MARTR2",2012-06-18 09:17:00,"1.0",10,109,NA,6,NA
"438","DAV12171.MC2","MARTR2",2012-06-19 09:51:00,"1.0",10,111,NA,5,NA
"439","DAV12172.MC2","MARTR2",2012-06-20 09:48:00,"1.0",10,113,NA,5,NA
"440","DAV12173.MC2","MARTR2",2012-06-21 09:36:00,"1.0",10,114,NA,6,"Set up solar panel; CZ46254"
"441","DAV12174.MC2","MARTR2",2012-06-22 09:37:00,"1.0",10,113,NA,8,NA
"442","DAV12175.MC2","MARTR2",2012-06-23 09:32:00,"1.0",9,113,NA,7,NA
"443","DAV12176.MC2","MARTR2",2012-06-24 09:31:00,"1.0",9,114,NA,8,NA
"444","DAV12177.MC2","MARTR2",2012-06-25 09:52:00,"1.0",9,114,NA,8,NA
"445","DAV12178.MC2","MARTR2",2012-06-26 09:31:00,"1.0",9,114,NA,7,NA
"446","DAV12179.MC2","MARTR2",2012-06-27 09:33:00,"1.0",8,116,NA,6,NA
"447","DAV12180.MC2","MARTR2",2012-06-28 09:42:00,"1.0",8,118,NA,8,NA
"448","DAV12181.MC2","MARTR2",2012-06-29 08:08:00,"1.0",7,118,NA,6,"Moved trap approx. 1.5ft toward thalwag."
"449","DAV12182.MC2","MARTR2",2012-06-30 08:46:00,"1.0",8,119,NA,6,NA
"450","DAV12183.MC2","MARTR2",2012-07-01 09:40:00,"1.0",8,120,NA,7.5,NA
"451","DAV12184.MC2","MARTR2",2012-07-02 10:03:00,"1.0",8,121,NA,7,NA
"452","DAV12185.MC2","MARTR2",2012-07-03 09:43:00,"1.0",8,121,NA,9,"Cleaned trap"
"453","DAV12186.MC2","MARTR2",2012-07-04 10:41:00,"1.0",7,121,NA,9,NA
"454","DAV12187.MC2","MARTR2",2012-07-05 09:42:00,"1.0",6,122,NA,9,"Moved trap upstream."
"455","DAV12188.MC2","MARTR2",2012-07-06 09:14:00,"1.0",8,122,NA,9,"CZ46253"
"456","DAV12189.MC2","MARTR2",2012-07-07 09:21:00,"1.0",8,122,NA,9,NA
"457","DAV12190.MC2","MARTR2",2012-07-08 08:29:00,"1.0",7,122,NA,9,NA
"458","DAV12191.MC2","MARTR2",2012-07-09 09:13:00,"1.0",7,123,NA,9,"CZ46252"
"459","DAV12192.MC2","MARTR2",2012-07-10 09:11:00,"1.0",7,122,NA,9,NA
"460","DAV12193.MC2","MARTR2",2012-07-11 08:40:00,"1.0",7,123,NA,9,"CZ46251"
"461","DAV12194.MC2","MARTR2",2012-07-12 08:17:00,"1.0",7,123,NA,9,NA
"462","DAV12195.MC2","MARTR2",2012-07-13 08:10:00,"1.0",7,124,NA,9,NA
"463","DAV12196.MC2","MARTR2",2012-07-14 08:10:00,"1.0",7,124,NA,10,"CZ46250 NEW PIT TAG VIAL"
"464","DAV12197.MC2","MARTR2",2012-07-15 09:34:00,"1.0",6,124,NA,10,NA
"465","DAV12198.MC2","MARTR2",2012-07-16 09:12:00,"1.0",6,125,NA,9,"cz46249"
"466","DAV12199.MC2","MARTR2",2012-07-17 09:15:00,"1.0",6,125,NA,9,NA
"467","DAV12200.MC2","MARTR2",2012-07-18 08:48:00,"1.0",6,125,NA,9,NA
"468","DAV12201.MC2","MARTR2",2012-07-19 08:52:00,"1.0",6,126,NA,9,"cz46255"
"469","DAV12202.MC2","MARTR2",2012-07-20 09:32:00,"1.0",5,127,NA,10,NA
"470","DAV12203.MC2","MARTR2",2012-07-21 06:35:00,"1.0",5,127,NA,8,NA
"471","DAV12204.MC2","MARTR2",2012-07-22 06:35:00,"1.0",5,127,NA,9,"cz46256"
"472","DAV12205.MC2","MARTR2",2012-07-23 09:09:00,"1.0",5,128,NA,10,NA
"473","DAV12206.MC2","MARTR2",2012-07-24 09:02:00,"1.0",4,128,NA,9,"CZ46257"
"474","DAV12207.MC2","MARTR2",2012-07-25 08:44:00,"1.0",5,128,NA,8,NA
"475","DAV12208.MC2","MARTR2",2012-07-26 08:41:00,"1.0",5,129,NA,8.5,"CZ46258"
"476","DAV12209.MC2","MARTR2",2012-07-27 07:33:00,"1.0",4,130,NA,10,"CZ46259"
"477","DAV12210.MC2","MARTR2",2012-07-28 09:00:00,"1.0",5,130,NA,9,"NEW PIT TAG#CZ46260"
"478","DAV12211.MC2","MARTR2",2012-07-29 08:45:00,"1.0",5,125,NA,10,"NEW PIT TAG#CZ46261"
"479","DAV12212.MC2","MARTR2",2012-07-30 08:38:00,"1.0",5,127,NA,10,NA
"480","DAV12213.MC2","MARTR2",2012-07-31 07:45:00,"1.0",5,130,NA,9,"Pulled Trap After Working up Fish Due To Fire"
"481","DAV12214.MC2","MARTR2",2012-08-01 09:15:00,"0.0",0,NA,NA,8.5,"Trap parked due to fire activity."
"482","DAV12215.MC2","MARTR2",2012-08-02 09:00:00,"0.0",0,NA,NA,8,"Trap parked due to fire activity."
"483","DAV12216.MC2","MARTR2",2012-08-03 09:00:00,"0.0",0,NA,NA,8,"Trap parked due to fire activity."
"484","DAV12217.MC2","MARTR2",2012-08-04 09:05:00,"0.0",0,NA,NA,8,"Trap parked due to fire activity."
"485","DAV12218.MC2","MARTR2",2012-08-05 09:00:00,"0.0",0,NA,NA,8,"Trap parked due to fire activity."
"486","DAV12219.MC2","MARTR2",2012-08-06 09:45:00,"0.0",0,NA,NA,12,"Trap parked due to fire activity."
"487","DAV12220.MC2","MARTR2",2012-08-07 07:38:00,"0.0",0,NA,NA,9,"Trap parked due to fire activity."
"488","DAV12221.MC2","MARTR2",2012-08-08 09:00:00,"0.0",0,NA,NA,9,"Trap parked due to fire activity."
"489","DAV12222.MC2","MARTR2",2012-08-09 09:00:00,"0.0",0,NA,NA,9,"Trap parked due to fire activity."
"490","DAV12223.MC2","MARTR2",2012-08-10 09:00:00,"0.0",0,NA,NA,9,"Trap parked due to fire activity."
"491","DAV12224.MC2","MARTR2",2012-08-11 09:00:00,"0.0",NA,NA,NA,7,"Trap Parked Due To Fire Activity"
"492","DAV12225.MC2","MARTR2",2012-08-12 09:00:00,"0.0",0,NA,NA,7,"Trap Parked Due To Fire Activity"
"493","DAV12226.MC2","MARTR2",2012-08-13 09:00:00,"0.0",NA,NA,NA,7,"Trap Parked Due To Fire Activity"
"494","DAV12227.MC2","MARTR2",2012-08-14 09:00:00,"0.0",NA,NA,NA,8,"Trap Parked Due To Fire Activity"
"495","DAV12228.MC2","MARTR2",2012-08-15 09:00:00,"0.0",0,NA,NA,7,"Trap parked due to fire activity."
"496","DAV12229.MC2","MARTR2",2012-08-16 09:00:00,"0.0",0,NA,NA,7,"Trap parked due to fire activity."
